2026-02-04T18:41:43.536969Z	  497 Query	select patient0_.patient_id as col_0_0_ from patient patient0_ where patient0_.voided=0
2026-02-04T18:41:43.780323Z	  497 Query	SET autocommit=0
2026-02-04T18:41:43.780419Z	  497 Query	set session transaction read only
2026-02-04T18:41:43.780502Z	  497 Query	SET autocommit=0
2026-02-04T18:41:43.784081Z	  497 Query	select patient0_.patient_id as col_0_0_ from patient patient0_ inner join person patient0_1_ on patient0_.patient_id=patient0_1_.person_id where patient0_.voided=0 and (patient0_1_.birthdate is null)
2026-02-04T18:41:43.784626Z	  497 Query	commit
2026-02-04T18:41:43.784934Z	  497 Query	set session transaction read write
2026-02-04T18:41:43.785052Z	  497 Query	SET autocommit=1
2026-02-04T18:41:43.786680Z	  497 Query	SET autocommit=0
2026-02-04T18:41:43.786794Z	  497 Query	set session transaction read only
2026-02-04T18:41:43.786883Z	  497 Query	SET autocommit=0
2026-02-04T18:41:43.786996Z	  497 Query	commit
2026-02-04T18:41:43.788007Z	  497 Query	set session transaction read write
2026-02-04T18:41:43.788136Z	  497 Query	SET autocommit=1
2026-02-04T18:41:43.788344Z	  497 Query	SET autocommit=0
2026-02-04T18:41:43.788474Z	  497 Query	set session transaction read only
2026-02-04T18:41:43.788587Z	  497 Query	SET autocommit=0
2026-02-04T18:41:43.789243Z	  497 Query	commit
2026-02-04T18:41:43.789478Z	  497 Query	set session transaction read write
2026-02-04T18:41:43.789559Z	  497 Query	SET autocommit=1
2026-02-04T18:41:43.789656Z	  497 Query	SET autocommit=0
2026-02-04T18:41:43.789717Z	  497 Query	set session transaction read only
2026-02-04T18:41:43.789773Z	  497 Query	SET autocommit=0
2026-02-04T18:41:43.789850Z	  497 Query	commit
2026-02-04T18:41:43.789999Z	  497 Query	set session transaction read write
2026-02-04T18:41:43.790059Z	  497 Query	SET autocommit=1
2026-02-04T18:41:43.790648Z	  497 Query	SET autocommit=0
2026-02-04T18:41:43.790712Z	  497 Query	set session transaction read only
2026-02-04T18:41:43.790770Z	  497 Query	SET autocommit=0
2026-02-04T18:41:43.790838Z	  497 Query	commit
2026-02-04T18:41:43.790970Z	  497 Query	set session transaction read write
2026-02-04T18:41:43.791037Z	  497 Query	SET autocommit=1
2026-02-04T18:41:43.791211Z	  497 Query	SET autocommit=0
2026-02-04T18:41:43.791280Z	  497 Query	set session transaction read only
2026-02-04T18:41:43.791338Z	  497 Query	SET autocommit=0
2026-02-04T18:41:43.794887Z	  497 Query	select patient0_.patient_id as col_0_0_ from patient patient0_ inner join person patient0_1_ on patient0_.patient_id=patient0_1_.person_id where patient0_.voided=0 and patient0_1_.birthdate<='2011-01-31 23:59:59.999'
2026-02-04T18:41:43.801685Z	  497 Query	commit
2026-02-04T18:41:43.802071Z	  497 Query	set session transaction read write
2026-02-04T18:41:43.802230Z	  497 Query	SET autocommit=1
2026-02-04T18:41:43.806160Z	  497 Query	SET autocommit=0
2026-02-04T18:41:43.806387Z	  497 Query	set session transaction read only
2026-02-04T18:41:43.806527Z	  497 Query	SET autocommit=0
2026-02-04T18:41:43.810522Z	  497 Query	select patient0_.patient_id as col_0_0_ from patient patient0_ inner join person patient0_1_ on patient0_.patient_id=patient0_1_.person_id where patient0_.voided=0 and (patient0_1_.birthdate is null)
2026-02-04T18:41:43.811164Z	  497 Query	commit
2026-02-04T18:41:43.811554Z	  497 Query	set session transaction read write
2026-02-04T18:41:43.811664Z	  497 Query	SET autocommit=1
2026-02-04T18:41:43.830932Z	  497 Query	SET autocommit=0
2026-02-04T18:41:43.831112Z	  497 Query	set session transaction read only
2026-02-04T18:41:43.831209Z	  497 Query	SET autocommit=0
2026-02-04T18:41:43.831344Z	  497 Query	commit
2026-02-04T18:41:43.831644Z	  497 Query	set session transaction read write
2026-02-04T18:41:43.831749Z	  497 Query	SET autocommit=1
2026-02-04T18:41:43.832010Z	  497 Query	SET autocommit=0
2026-02-04T18:41:43.832101Z	  497 Query	set session transaction read only
2026-02-04T18:41:43.832195Z	  497 Query	SET autocommit=0
2026-02-04T18:41:43.832789Z	  497 Query	commit
2026-02-04T18:41:43.832922Z	  497 Query	set session transaction read write
2026-02-04T18:41:43.832987Z	  497 Query	SET autocommit=1
2026-02-04T18:41:43.833081Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.833149Z	  501 Query	set session transaction read only
2026-02-04T18:41:43.833204Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.833271Z	  501 Query	commit
2026-02-04T18:41:43.833411Z	  501 Query	set session transaction read write
2026-02-04T18:41:43.833478Z	  501 Query	SET autocommit=1
2026-02-04T18:41:43.833958Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.834045Z	  501 Query	set session transaction read only
2026-02-04T18:41:43.834109Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.834181Z	  501 Query	commit
2026-02-04T18:41:43.834310Z	  501 Query	set session transaction read write
2026-02-04T18:41:43.834369Z	  501 Query	SET autocommit=1
2026-02-04T18:41:43.834524Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.834587Z	  501 Query	set session transaction read only
2026-02-04T18:41:43.834642Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.838260Z	  501 Query	select patient0_.patient_id as col_0_0_ from patient patient0_ inner join person patient0_1_ on patient0_.patient_id=patient0_1_.person_id where patient0_.voided=0 and patient0_1_.birthdate<='2011-01-31 23:59:59.999' and patient0_1_.birthdate>'2006-01-31 00:00:00'
2026-02-04T18:41:43.838974Z	  501 Query	commit
2026-02-04T18:41:43.839291Z	  501 Query	set session transaction read write
2026-02-04T18:41:43.839401Z	  501 Query	SET autocommit=1
2026-02-04T18:41:43.839662Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.839748Z	  501 Query	set session transaction read only
2026-02-04T18:41:43.839859Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.843628Z	  501 Query	select patient0_.patient_id as col_0_0_ from patient patient0_ inner join person patient0_1_ on patient0_.patient_id=patient0_1_.person_id where patient0_.voided=0 and (patient0_1_.birthdate is null)
2026-02-04T18:41:43.844277Z	  501 Query	commit
2026-02-04T18:41:43.844641Z	  501 Query	set session transaction read write
2026-02-04T18:41:43.844729Z	  501 Query	SET autocommit=1
2026-02-04T18:41:43.850231Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.850387Z	  501 Query	set session transaction read only
2026-02-04T18:41:43.850462Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.850570Z	  501 Query	commit
2026-02-04T18:41:43.850825Z	  501 Query	set session transaction read write
2026-02-04T18:41:43.850897Z	  501 Query	SET autocommit=1
2026-02-04T18:41:43.851072Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.851136Z	  501 Query	set session transaction read only
2026-02-04T18:41:43.851212Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.851835Z	  501 Query	commit
2026-02-04T18:41:43.852045Z	  501 Query	set session transaction read write
2026-02-04T18:41:43.852198Z	  501 Query	SET autocommit=1
2026-02-04T18:41:43.852406Z	  497 Query	SET autocommit=0
2026-02-04T18:41:43.852490Z	  497 Query	set session transaction read only
2026-02-04T18:41:43.852553Z	  497 Query	SET autocommit=0
2026-02-04T18:41:43.852625Z	  497 Query	commit
2026-02-04T18:41:43.852751Z	  497 Query	set session transaction read write
2026-02-04T18:41:43.852814Z	  497 Query	SET autocommit=1
2026-02-04T18:41:43.853286Z	  497 Query	SET autocommit=0
2026-02-04T18:41:43.853352Z	  497 Query	set session transaction read only
2026-02-04T18:41:43.853412Z	  497 Query	SET autocommit=0
2026-02-04T18:41:43.853481Z	  497 Query	commit
2026-02-04T18:41:43.853603Z	  497 Query	set session transaction read write
2026-02-04T18:41:43.853665Z	  497 Query	SET autocommit=1
2026-02-04T18:41:43.853819Z	  497 Query	SET autocommit=0
2026-02-04T18:41:43.853885Z	  497 Query	set session transaction read only
2026-02-04T18:41:43.853944Z	  497 Query	SET autocommit=0
2026-02-04T18:41:43.857073Z	  497 Query	select patient0_.patient_id as col_0_0_ from patient patient0_ inner join person patient0_1_ on patient0_.patient_id=patient0_1_.person_id where patient0_.voided=0 and patient0_1_.birthdate<='2008-01-31 23:59:59.999'
2026-02-04T18:41:43.864345Z	  497 Query	commit
2026-02-04T18:41:43.864753Z	  497 Query	set session transaction read write
2026-02-04T18:41:43.864918Z	  497 Query	SET autocommit=1
2026-02-04T18:41:43.868323Z	  497 Query	SET autocommit=0
2026-02-04T18:41:43.868467Z	  497 Query	set session transaction read only
2026-02-04T18:41:43.868553Z	  497 Query	SET autocommit=0
2026-02-04T18:41:43.871733Z	  497 Query	select patient0_.patient_id as col_0_0_ from patient patient0_ inner join person patient0_1_ on patient0_.patient_id=patient0_1_.person_id where patient0_.voided=0 and (patient0_1_.birthdate is null)
2026-02-04T18:41:43.872267Z	  497 Query	commit
2026-02-04T18:41:43.872567Z	  497 Query	set session transaction read write
2026-02-04T18:41:43.872689Z	  497 Query	SET autocommit=1
2026-02-04T18:41:43.891999Z	  497 Query	SET autocommit=0
2026-02-04T18:41:43.892205Z	  497 Query	set session transaction read only
2026-02-04T18:41:43.892358Z	  497 Query	SET autocommit=0
2026-02-04T18:41:43.892512Z	  497 Query	commit
2026-02-04T18:41:43.892808Z	  497 Query	set session transaction read write
2026-02-04T18:41:43.892902Z	  497 Query	SET autocommit=1
2026-02-04T18:41:43.893094Z	  497 Query	SET autocommit=0
2026-02-04T18:41:43.893176Z	  497 Query	set session transaction read only
2026-02-04T18:41:43.893232Z	  497 Query	SET autocommit=0
2026-02-04T18:41:43.893810Z	  497 Query	commit
2026-02-04T18:41:43.893995Z	  497 Query	set session transaction read write
2026-02-04T18:41:43.894069Z	  497 Query	SET autocommit=1
2026-02-04T18:41:43.894213Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.894307Z	  501 Query	set session transaction read only
2026-02-04T18:41:43.894370Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.894447Z	  501 Query	commit
2026-02-04T18:41:43.894583Z	  501 Query	set session transaction read write
2026-02-04T18:41:43.894643Z	  501 Query	SET autocommit=1
2026-02-04T18:41:43.895223Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.895286Z	  501 Query	set session transaction read only
2026-02-04T18:41:43.895342Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.895407Z	  501 Query	commit
2026-02-04T18:41:43.895531Z	  501 Query	set session transaction read write
2026-02-04T18:41:43.895588Z	  501 Query	SET autocommit=1
2026-02-04T18:41:43.895745Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.895824Z	  501 Query	set session transaction read only
2026-02-04T18:41:43.895880Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.898939Z	  501 Query	select patient0_.patient_id as col_0_0_ from patient patient0_ inner join person patient0_1_ on patient0_.patient_id=patient0_1_.person_id where patient0_.voided=0 and patient0_1_.birthdate<='2024-01-31 23:59:59.999' and patient0_1_.birthdate>'2016-01-31 00:00:00'
2026-02-04T18:41:43.899634Z	  501 Query	commit
2026-02-04T18:41:43.900007Z	  501 Query	set session transaction read write
2026-02-04T18:41:43.900185Z	  501 Query	SET autocommit=1
2026-02-04T18:41:43.900626Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.900762Z	  501 Query	set session transaction read only
2026-02-04T18:41:43.900879Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.905292Z	  501 Query	select patient0_.patient_id as col_0_0_ from patient patient0_ inner join person patient0_1_ on patient0_.patient_id=patient0_1_.person_id where patient0_.voided=0 and (patient0_1_.birthdate is null)
2026-02-04T18:41:43.905976Z	  501 Query	commit
2026-02-04T18:41:43.906329Z	  501 Query	set session transaction read write
2026-02-04T18:41:43.906455Z	  501 Query	SET autocommit=1
2026-02-04T18:41:43.913078Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.913256Z	  501 Query	set session transaction read only
2026-02-04T18:41:43.913353Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.913523Z	  501 Query	commit
2026-02-04T18:41:43.913900Z	  501 Query	set session transaction read write
2026-02-04T18:41:43.913991Z	  501 Query	SET autocommit=1
2026-02-04T18:41:43.914237Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.914333Z	  501 Query	set session transaction read only
2026-02-04T18:41:43.914432Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.915111Z	  501 Query	commit
2026-02-04T18:41:43.915354Z	  501 Query	set session transaction read write
2026-02-04T18:41:43.915468Z	  501 Query	SET autocommit=1
2026-02-04T18:41:43.915575Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.915646Z	  501 Query	set session transaction read only
2026-02-04T18:41:43.915712Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.915804Z	  501 Query	commit
2026-02-04T18:41:43.915941Z	  501 Query	set session transaction read write
2026-02-04T18:41:43.916009Z	  501 Query	SET autocommit=1
2026-02-04T18:41:43.916523Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.916596Z	  501 Query	set session transaction read only
2026-02-04T18:41:43.916661Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.916737Z	  501 Query	commit
2026-02-04T18:41:43.916873Z	  501 Query	set session transaction read write
2026-02-04T18:41:43.916947Z	  501 Query	SET autocommit=1
2026-02-04T18:41:43.917118Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.917187Z	  501 Query	set session transaction read only
2026-02-04T18:41:43.917251Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.920626Z	  501 Query	select patient0_.patient_id as col_0_0_ from patient patient0_ inner join person patient0_1_ on patient0_.patient_id=patient0_1_.person_id where patient0_.voided=0 and patient0_1_.birthdate<='2006-01-31 23:59:59.999'
2026-02-04T18:41:43.929222Z	  501 Query	commit
2026-02-04T18:41:43.929607Z	  501 Query	set session transaction read write
2026-02-04T18:41:43.929772Z	  501 Query	SET autocommit=1
2026-02-04T18:41:43.932590Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.932740Z	  501 Query	set session transaction read only
2026-02-04T18:41:43.932873Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.936446Z	  501 Query	select patient0_.patient_id as col_0_0_ from patient patient0_ inner join person patient0_1_ on patient0_.patient_id=patient0_1_.person_id where patient0_.voided=0 and (patient0_1_.birthdate is null)
2026-02-04T18:41:43.937055Z	  501 Query	commit
2026-02-04T18:41:43.937400Z	  501 Query	set session transaction read write
2026-02-04T18:41:43.937538Z	  501 Query	SET autocommit=1
2026-02-04T18:41:43.957635Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.957848Z	  501 Query	set session transaction read only
2026-02-04T18:41:43.957978Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.958133Z	  501 Query	commit
2026-02-04T18:41:43.958399Z	  501 Query	set session transaction read write
2026-02-04T18:41:43.958472Z	  501 Query	SET autocommit=1
2026-02-04T18:41:43.958637Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.958698Z	  501 Query	set session transaction read only
2026-02-04T18:41:43.958752Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.959334Z	  501 Query	commit
2026-02-04T18:41:43.959476Z	  501 Query	set session transaction read write
2026-02-04T18:41:43.959535Z	  501 Query	SET autocommit=1
2026-02-04T18:41:43.959627Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.959688Z	  501 Query	set session transaction read only
2026-02-04T18:41:43.959743Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.959826Z	  501 Query	commit
2026-02-04T18:41:43.959944Z	  501 Query	set session transaction read write
2026-02-04T18:41:43.960002Z	  501 Query	SET autocommit=1
2026-02-04T18:41:43.960455Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.960519Z	  501 Query	set session transaction read only
2026-02-04T18:41:43.960575Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.960637Z	  501 Query	commit
2026-02-04T18:41:43.960753Z	  501 Query	set session transaction read write
2026-02-04T18:41:43.960809Z	  501 Query	SET autocommit=1
2026-02-04T18:41:43.960970Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.961029Z	  501 Query	set session transaction read only
2026-02-04T18:41:43.961082Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.964206Z	  501 Query	select patient0_.patient_id as col_0_0_ from patient patient0_ inner join person patient0_1_ on patient0_.patient_id=patient0_1_.person_id where patient0_.voided=0 and patient0_1_.birthdate<='2006-01-31 23:59:59.999' and patient0_1_.birthdate>'2001-01-31 00:00:00'
2026-02-04T18:41:43.965293Z	  501 Query	commit
2026-02-04T18:41:43.965662Z	  501 Query	set session transaction read write
2026-02-04T18:41:43.965853Z	  501 Query	SET autocommit=1
2026-02-04T18:41:43.966350Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.966470Z	  501 Query	set session transaction read only
2026-02-04T18:41:43.966578Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.970402Z	  501 Query	select patient0_.patient_id as col_0_0_ from patient patient0_ inner join person patient0_1_ on patient0_.patient_id=patient0_1_.person_id where patient0_.voided=0 and (patient0_1_.birthdate is null)
2026-02-04T18:41:43.970944Z	  501 Query	commit
2026-02-04T18:41:43.971242Z	  501 Query	set session transaction read write
2026-02-04T18:41:43.971372Z	  501 Query	SET autocommit=1
2026-02-04T18:41:43.977685Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.977841Z	  501 Query	set session transaction read only
2026-02-04T18:41:43.977938Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.978054Z	  501 Query	commit
2026-02-04T18:41:43.978334Z	  501 Query	set session transaction read write
2026-02-04T18:41:43.978413Z	  501 Query	SET autocommit=1
2026-02-04T18:41:43.978586Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.978649Z	  501 Query	set session transaction read only
2026-02-04T18:41:43.978709Z	  501 Query	SET autocommit=0
2026-02-04T18:41:43.979267Z	  501 Query	commit
2026-02-04T18:41:43.979394Z	  501 Query	set session transaction read write
2026-02-04T18:41:43.979471Z	  501 Query	SET autocommit=1
2026-02-04T18:41:43.979570Z	  497 Query	SET autocommit=0
